Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,USD,MARA,"2024-08-16, 09:32:10",-400,15.8,16.24,6320,-2.44388464,-7419.68,-1102.123885,-176,C
Trades,Data,Order,Stocks,USD,MARA,"2024-08-20, 11:07:46",600,16.175,16.42,-9705,-3.27,9708.27,0,147,O
Trades,Data,Order,Stocks,USD,MARA,"2024-08-20, 11:23:44",-600,16.4,16.42,9840,-3.67673568,-9296.5425,539.780764,-12,C
Trades,Data,Order,Stocks,USD,MARA,"2024-08-20, 11:40:16",600,16.44,16.42,-9864,-3.27,9867.27,0,-12,O
Trades,Data,Order,Stocks,USD,MARA,"2024-08-20, 14:24:07",-600,16.6,16.42,9960,-3.68037192,-9284.27,672.049628,108,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-08-21, 13:19:34",500,17.028,17.63,-8514,-2.725,8516.725,0,301,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-08-21, 13:34:36",-500,17.12,17.63,8560,-3.07485512,-8090.225,466.700145,-255,C
Trades,Data,Order,Stocks,USD,MARA,"2024-08-22, 10:03:49",500,17.5266,16.86,-8763.3,-2.725,8766.025,0,-333.3,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-08-23, 10:11:52",-500,17.7,18.69,8850,-3.0836427,-8196.225,650.691357,-495,C
Trades,Data,Order,Stocks,USD,MARA,"2024-08-23, 10:38:56",500,17.7,18.69,-8850,-2.725,8852.725,0,495,O
Trades,Data,Order,Stocks,USD,MARA,"2024-08-23, 11:40:50",-500,17.9,18.69,8950,-3.0866729,-8399.225,547.688326,-395,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-08-26, 12:41:10",500,18.64,18.56,-9320,-2.725,9322.725,0,-40,O
Trades,Data,Order,Stocks,USD,MARA,"2024-08-26, 13:24:52",-500,18.82,18.56,9410,-3.10061182,-8666.3975,740.501889,130,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-08-27, 12:06:52",500,17.2,17.75,-8600,-2.725,8602.725,0,275,O
Trades,Data,Order,Stocks,USD,MARA,"2024-08-27, 13:59:22",-500,17.5,17.75,8750,-3.0806125,-8817.8525,-70.933112,-125,C
Trades,Data,Order,Stocks,USD,MARA,"2024-08-28, 10:22:34",100,17.15,17.13,-1715,-1.09,1716.09,0,-2,O
Trades,Data,Order,Stocks,USD,MARA,"2024-08-29, 09:30:01",-100,17.58,16.99,1758,-1.16136492,-1770.545,-13.706365,59,C
Trades,Data,Order,Stocks,USD,MARA,"2024-08-29, 09:40:42",500,17.7492,16.99,-8874.6,-2.725,8877.325,0,-379.6,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-08-29, 09:55:52",-500,17.85,16.99,8925,-3.08591535,-9228.725,-306.810915,430,C
Trades,Data,Order,Stocks,USD,MARA,"2024-08-30, 11:30:21",500,16.6,16.7,-8300,-2.725,8302.725,0,50,O
Trades,Data,Order,Stocks,USD,MARA,"2024-08-30, 12:56:12",-500,16.75,16.7,8375,-3.06924925,-8746.725,-374.794249,25,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-03, 09:44:26",500,16.06922,15.26,-8034.61,-2.725,8037.335,0,-404.61,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-03, 12:10:56",400,15.5,15.26,-6200,-2.18,6202.18,0,-96,O
Trades,Data,Order,Stocks,USD,MARA,"2024-09-10, 14:31:50",-400,15.7,15.94,6280,-2.46534456,-6987.725,-710.183544,-96,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-13, 09:56:34",400,16.08925,16.12,-6435.7,-2.202672,6437.902672,0,12.3,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-13, 10:06:38",-400,16.25,16.12,6500,-2.472011,-6986.78,-489.245211,52,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-13, 10:06:55",-500,16.3,16.12,8150,-3.0907713,-8250.2,-103.282271,90,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-16, 11:25:01",500,16.19443,15.87,-8097.215,-2.75334,8099.96834,0,-162.215,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-17, 09:30:02",-500,16.3,15.87,8150,-3.0907713,-7979.86,167.057729,215,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-18, 09:59:26",500,15.725,15.34,-7862.5,-2.75334,7865.25334,0,-192.5,IM;O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-18, 10:10:52",-500,15.9,15.34,7950,-3.0847109,-7870.734573,76.189215,280,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-18, 11:17:23",500,15.75,15.34,-7875,-2.75334,7877.75334,0,-205,O
Trades,Data,Order,Stocks,USD,MARA,"2024-09-18, 12:37:52",-500,15.9,15.34,7950,-3.0847109,-8078.763899,-131.84011,280,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-19, 11:17:45",500,15.965,15.45,-7982.5,-2.75334,7985.25334,0,-257.5,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-19, 13:04:24",-500,16.2,15.45,8100,-3.0892562,-7959.1569,137.762344,375,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-20, 10:29:31",500,15.3202,15.54,-7660.1,-2.75334,7662.85334,0,109.9,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-20, 14:53:18",-500,15.5,15.54,7750,-3.0786505,-7872.74824,-125.81839,-20,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-23, 09:40:47",500,15.855,16.07,-7927.5,-2.75334,7930.25334,0,107.5,O
Trades,Data,Order,Stocks,USD,MARA,"2024-09-23, 10:23:05",-500,16,16.07,8000,-3.086226,-7942.24994,54.672334,-35,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-23, 13:15:55",500,15.985,16.07,-7992.5,-2.75334,7995.25334,0,42.5,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-24, 09:30:00",-500,16.15,16.41,8075,-3.08849865,-7790.45334,281.45816,-130,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-24, 11:58:26",500,15.705,16.41,-7852.5,-2.75334,7855.25334,0,352.5,O
Trades,Data,Order,Stocks,USD,MARA,"2024-09-24, 13:04:28",-500,15.9,16.41,7950,-3.0847109,-7824.65334,122.270449,-255,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-25, 12:37:01",500,16.3995,16.14,-8199.75,-2.75334,8202.50334,0,-129.75,IA;O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-26, 09:30:01",-500,16.7,17.52,8350,-3.0968317,-7969.52584,377.385828,-410,C
Trades,Data,Order,Stocks,USD,MARA,"2024-09-26, 11:11:20",500,16.925,17.52,-8462.5,-2.75334,8465.25334,0,297.5,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-26, 11:14:40",-500,17.1,17.52,8550,-3.1028921,-7910.98084,635.922524,-210,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-09-30, 13:25:50",500,16.345,16.22,-8172.5,-2.75334,8175.25334,0,-62.5,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-04, 13:06:22",-500,16.55,16.31,8275,-3.10545905,-8063.871732,208.034808,120,C
Trades,Data,Order,Stocks,USD,MARA,"2024-10-07, 11:51:32",500,15.965,15.99,-7982.5,-2.76424,7985.26424,0,12.5,IM;O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-07, 12:47:15",-500,16.15,15.99,8075,-3.09939865,-8359.884948,-287.972346,80,C
Trades,Data,Order,Stocks,USD,MARA,"2024-10-08, 09:52:38",500,16.015,15.83,-8007.5,-2.76424,8010.26424,0,-92.5,IM;O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-08, 10:01:15",-500,16.2,15.83,8100,-3.1001562,-8291.25334,-194.353498,185,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-08, 11:33:21",500,15.94,15.83,-7970,-2.76424,7972.76424,0,-55,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-11, 11:05:41",-500,16.15,16.08,8075,-3.08631865,-8061.25988,10.653801,35,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-11, 12:38:44",500,15.95,16.08,-7975,-2.75116,7977.75116,0,65,O
Trades,Data,Order,Stocks,USD,MARA,"2024-10-11, 13:38:00",-500,16.05,16.08,8025,-3.08480355,-8000.26424,21.650957,-15,C
Trades,Data,Order,Stocks,USD,MARA,"2024-10-15, 11:49:42",500,17.155,16.92,-8577.5,-2.76424,8580.26424,0,-117.5,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-15, 12:08:36",-500,17.28,16.92,8640,-3.10343928,-7988.76424,648.13232,180,C
Trades,Data,Order,Stocks,USD,MARA,"2024-10-15, 12:22:12",500,17.2,16.92,-8600,-2.75116,8602.75116,0,-140,O
Trades,Data,Order,Stocks,USD,MARA,"2024-10-15, 12:34:11",-500,17.32,16.92,8660,-3.10404532,-7974.756392,682.139563,200,C
Trades,Data,Order,Stocks,USD,MARA,"2024-10-16, 10:58:26",500,17.4379,18.08,-8718.95,-2.76424,8721.71424,0,321.05,IM;O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-16, 11:17:10",-500,17.6,18.08,8800,-3.1082876,-8339.259008,457.632704,-240,C
Trades,Data,Order,Stocks,USD,MARA,"2024-10-16, 12:16:23",500,17.72,18.08,-8860,-2.75116,8862.75116,0,180,O
Trades,Data,Order,Stocks,USD,MARA,"2024-10-16, 12:29:08",-500,17.85,18.08,8925,-3.11207535,-8593.756392,328.131533,-115,C
Trades,Data,Order,Stocks,USD,MARA,"2024-10-17, 10:28:15",500,17.2,18.01,-8600,-2.75116,8602.75116,0,405,O
Trades,Data,Order,Stocks,USD,MARA,"2024-10-17, 10:31:05",-500,17.35,18.01,8675,-3.10449985,-8674.109008,-2.213507,-330,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-21, 12:27:30",500,18.1,18.71,-9050,-2.75116,9052.75116,0,305,O
Trades,Data,Order,Stocks,USD,MARA,"2024-10-21, 12:54:00",-500,18.25,18.71,9125,-3.11813575,-8806.356392,315.525473,-230,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-22, 13:02:07",500,18.5,18.97,-9250,-2.75116,9252.75116,0,235,O
Trades,Data,Order,Stocks,USD,MARA,"2024-10-22, 13:07:21",-500,18.65,18.97,9325,-3.12419615,-8706.75116,615.124644,-160,C
Trades,Data,Order,Stocks,USD,MARA,"2024-10-23, 10:57:46",500,18.385,18.07,-9192.5,-2.76424,9195.26424,0,-157.5,O
Trades,Data,Order,Stocks,USD,MARA,"2024-10-23, 13:12:37",500,17.45,18.07,-8725,-2.75116,8727.75116,0,310,O
Trades,Data,Order,Stocks,USD,MARA,"2024-10-23, 14:41:08",-500,17.6,18.07,8800,-3.1082876,-8872.75116,-75.859448,-235,C
Trades,Data,Order,Stocks,USD,MARA,"2024-10-24, 10:07:24",-500,18.8534,18.22,9426.7,-3.14035786,-9172.75116,250.808483,316.7,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-10-24, 10:11:58",500,18.8,18.22,-9400,-2.75116,9402.75116,0,-290,O
Trades,Data,Order,Stocks,USD,MARA,"2024-10-28, 15:18:52",-500,18.95,18.94,9475,-3.12874145,-9218.259008,253.61225,5,C
Trades,Data,Order,Stocks,USD,MARA,"2024-10-29, 10:11:05",500,19.4386,18.94,-9719.3,-2.753776,9722.053776,0,-249.3,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-11-06, 13:58:37",-500,19.55,19.32,9775,-3.13783205,-8914.756392,857.105776,115,C
Trades,Data,Order,Stocks,USD,MARA,"2024-11-07, 13:06:19",500,19.3,19.31,-9650,-2.75116,9652.75116,0,5,O
Trades,Data,Order,Stocks,USD,MARA,"2024-11-07, 13:32:53",-500,19.45,19.31,9725,-3.13631695,-9132.75116,589.112523,70,C
Trades,Data,Order,Stocks,USD,MARA,"2024-11-11, 09:30:01",-400,22.23,25.01,8892,-2.54274938,-7650.200928,1239.256323,-1112,C
Trades,Data,Order,Stocks,USD,MARA,"2024-11-11, 10:19:09",-400,23.55,25.01,9420,-2.55874884,-7763.503544,1653.937708,-584,C
Trades,Data,Order,Stocks,USD,MARA,"2024-11-12, 12:23:33",400,24.2,25.23,-9680,-2.200928,9682.200928,0,412,O
Trades,Data,Order,Stocks,USD,MARA,"2024-11-12, 12:27:42",-400,24.35,25.23,9740,-2.56844548,-7722.200928,2015.230627,-352,C
Trades,Data,Order,Stocks,USD,MARA,"2024-11-13, 10:06:07",400,24.1,21.7,-9640,-2.200928,9642.200928,0,-960,O
Trades,Data,Order,Stocks,USD,MARA,"2024-11-13, 10:10:44",-400,24.4,21.7,9760,-2.56905152,-9682.200928,75.23002,1080,C
Trades,Data,Order,Stocks,USD,MARA,"2024-11-13, 10:18:01",400,24.715,21.7,-9886,-2.211392,9888.211392,0,-1206,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-11-13, 10:21:03",-400,24.9,21.7,9960,-2.57511192,-9642.200928,315.22396,1280,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-11-15, 11:43:31",400,20.6,21.07,-8240,-2.200928,8242.200928,0,188,O
Trades,Data,Order,Stocks,USD,MARA,"2024-11-15, 14:46:29",-400,20.85,21.07,8340,-2.52602268,-9888.211392,-1550.737414,-88,C
Trades,Data,Order,Stocks,USD,MARA,"2024-11-18, 09:41:43",500,19.98,18.105,-9990,-2.75116,9992.75116,0,-937.5,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-11-18, 10:33:17",-500,20.2,18.105,10100,-3.1476802,-10241.29616,-144.44384,1047.5,C
Trades,Data,Order,Stocks,USD,MARA,"2024-11-20, 09:45:52",400,21.2378,22.63,-8495.12,-2.211392,8497.331392,0,556.88,IM;O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-11-20, 09:47:08",-400,21.5,22.63,8600,-2.5339012,-7993.655928,603.810172,-452,C
Trades,Data,Order,Stocks,USD,MARA,"2024-11-25, 15:45:00",400,26.205,26.42,-10482,-2.211392,10484.211392,0,86,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-11-25, 15:55:31",-400,26.4,26.42,10560,-2.59329312,-8497.331392,2060.075315,-8,C
Trades,Data,Order,Stocks,USD,MARA,"2024-11-26, 14:51:25",400,25,24.97,-10000,-2.200928,10002.200928,0,-12,O
Trades,Data,Order,Stocks,USD,MARA,"2024-11-26, 15:06:05",-400,25.22,24.97,10088,-2.57899058,-10484.211392,-398.790383,100,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-11-27, 11:01:40",400,25.5,26.92,-10200,-2.200928,10202.200928,0,568,O
Trades,Data,Order,Stocks,USD,MARA,"2024-11-27, 11:22:00",-400,25.7,26.92,10280,-2.58480856,-10002.200928,275.214264,-488,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-02, 10:00:19",400,26.12,25.63,-10448,-2.211392,10450.211392,0,-196,IM;O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-02, 10:21:56",-400,26.4,25.63,10560,-2.59329312,-10202.200928,355.205779,308,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-02, 10:49:03",400,26,25.63,-10400,-2.200928,10402.200928,0,-148,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-02, 10:51:24",-400,26.22,25.63,10488,-2.59111138,-10450.211392,35.197496,236,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-02, 13:29:34",400,25,25.63,-10000,-2.200928,10002.200928,0,252,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-02, 13:29:34",400,25,25.63,-10000,-2.200928,10002.200928,0,252,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-02, 15:06:25",-400,25.2,25.63,10080,-2.57874816,-10402.200928,-324.779676,-172,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-02, 15:06:26",-400,25.22,25.63,10088,-2.57899058,-10002.200928,83.220081,-164,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-03, 09:30:01",500,24.5,25.13,-12250,-2.75116,12252.75116,0,315,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-03, 09:41:12",-500,25,25.13,12500,-3.220405,-12452.75116,44.028435,-65,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-03, 10:43:00",400,25.5,25.13,-10200,-2.200928,10202.200928,0,-148,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-04, 09:42:09",-400,25.72,25.96,10288,-2.58505098,-9802.200928,483.214021,-96,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-04, 14:00:03",500,25.2,25.96,-12600,-2.75116,12602.75116,0,380,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-04, 14:03:53",-500,25.31,25.96,12655,-3.22510181,-12722.751161,-70.976263,-325,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-04, 14:14:22",500,25.25,25.96,-12625,-2.75116,12627.75116,0,355,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-04, 14:17:09",-500,25.4,25.96,12700,-3.2264654,-12607.75116,89.022375,-280,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-04, 14:21:39",500,25.35,25.96,-12675,-2.75116,12677.75116,0,305,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-04, 14:29:49",-500,25.46,25.96,12730,-3.22737446,-12638.490632,88.281994,-250,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-05, 15:16:47",500,25.1,24.79,-12550,-2.75116,12552.75116,0,-155,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 09:30:00",-500,25.5,26.43,12750,-3.2279805,-12652.011689,94.760331,-465,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 10:04:06",500,25.3,26.43,-12650,-2.75116,12652.75116,0,565,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 10:06:14",-500,25.52,26.43,12760,-3.22828352,-12572.75116,184.020556,-455,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 10:12:52",500,25.75,26.43,-12875,-2.75116,12877.75116,0,340,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 10:14:04",-500,25.95,26.43,12975,-3.23479845,-12697.75116,274.014041,-240,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 10:50:26",500,26.2,26.43,-13100,-2.75116,13102.75116,0,115,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 10:58:44",-500,26.41,26.43,13205,-3.24176791,-12922.75116,279.007072,-10,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 11:23:47",500,26.2,26.43,-13100,-2.75116,13102.75116,0,115,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 11:38:14",-500,26.41,26.43,13205,-3.24176791,-13102.75116,99.007072,-10,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 11:52:05",500,26,26.43,-13000,-2.75116,13002.75116,0,215,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 12:35:38",-500,26.2,26.43,13100,-3.2385862,-13082.75116,14.010254,-115,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 14:13:11",500,26.05,26.43,-13025,-2.75116,13027.75116,0,190,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-06, 15:30:03",-500,26.2,26.43,13100,-3.2385862,-13007.75116,89.010254,-115,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-09, 09:30:02",500,25.58,23.855,-12790,-2.75116,12792.75116,0,-862.5,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-09, 09:31:10",-500,26,23.855,13000,-3.235556,-12980.75116,16.013284,1072.5,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-09, 10:26:37",500,24.8,23.855,-12400,-2.75116,12402.75116,0,-472.5,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-12, 12:24:24",400,23.5,22.58,-9400,-2.200928,9402.200928,0,-368,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-12, 13:21:53",-400,23.72,22.58,9488,-2.56080937,-10234.200928,-748.761737,456,C;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-16, 10:28:35",-500,25.03,24.56,12515,-3.22085953,-12402.75116,109.02798,235,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-18, 14:00:03",500,24.15,21.61,-12075,-2.75116,12077.75116,0,-1270,O;P
Trades,Data,Order,Stocks,USD,MARA,"2024-12-18, 15:07:43",400,22.5,21.61,-9000,-2.200928,9002.200928,0,-356,O
Trades,Data,Order,Stocks,USD,MARA,"2024-12-19, 09:30:05",-400,22.7,20.37,9080,-2.54844616,-9402.200928,-324.749374,932,C
Trades,Data,Order,Stocks,USD,MARA,"2024-12-24, 12:55:37",500,20,20.15,-10000,-2.75116,10002.75116,0,75,O
Trades,Data,Order,Stocks,USD,MSFT,"2024-01-09, 12:08:59",20,375.615,375.79,-7512.3,-1.09,7513.39,0,3.5,O
Trades,Data,Order,Stocks,USD,MSFT,"2024-04-22, 12:23:11",10,399,400.96,-3990,-1.09,3991.09,0,19.6,O
Trades,Data,Order,Stocks,USD,NET,"2024-10-14, 09:30:02",-50,95,93.75,4750,-1.2455975,-3540.538,1208.216402,62.5,C
Trades,Data,Order,Stocks,USD,NU,"2024-01-30, 10:54:59","1,200",8.898333333,8.78,-10678,-6.54,10684.54,0,-142,O;P
Trades,Data,Order,Stocks,USD,NU,"2024-04-24, 12:29:31",750,10.608,10.77,-7956,-4.0875,7960.0875,0,121.5,O
Trades,Data,Order,Stocks,USD,NU,"2024-06-05, 12:18:21",550,11.5995,11.71,-6379.725,-2.9975,6382.7225,0,60.775,IA;O
Trades,Data,Order,Stocks,USD,NU,"2024-07-22, 10:09:03",500,12.745,12.99,-6372.5,-2.725,6375.225,0,122.5,O
Trades,Data,Order,Stocks,USD,NU,"2024-08-14, 10:24:30",-500,13.25,13.38,6625,-3.01622075,-4452.225,2169.758779,-65,C
Trades,Data,Order,Stocks,USD,NU,"2024-09-27, 09:34:09",500,13.9,13.87,-6950,-2.75334,6952.75334,0,-15,O
Trades,Data,Order,Stocks,USD,NU,"2024-11-04, 10:12:23",600,14.4,14.37,-8640,-3.301392,8643.301392,0,-18,O
Trades,Data,Order,Stocks,USD,NU,"2024-11-12, 12:00:06",900,15.85,15.84,-14265,-4.952088,14269.952088,0,-9,O;P
Trades,Data,Order,Stocks,USD,NU,"2024-11-14, 10:31:12",500,14.125,15.19,-7062.5,-2.76424,7065.26424,0,532.5,O
Trades,Data,Order,Stocks,USD,NVDA,"2024-01-08, 12:34:18",-50,512.3,522.53,25615,-1.3224098,-21807.082,3806.59559,-511.5,C
Trades,Data,Order,Stocks,USD,NVDA,"2024-02-16, 14:46:16",10,736,726.13,-7360,-1.09,7361.09,0,-98.7,O
Trades,Data,Order,Stocks,USD,NVDA,"2024-02-20, 11:32:12",20,684.18,694.52,-13683.6,-1.09,13684.69,0,206.8,O
Trades,Data,Order,Stocks,USD,NVDA,"2024-03-21, 12:07:37",-10,920.51,914.35,9205.1,-1.17207787,-4870.1796,4333.748322,61.6,C
Trades,Data,Order,Stocks,USD,NVDA,"2024-08-06, 12:27:51",20,105.3,104.25,-2106,-1.09,2107.09,0,-21,O
Trades,Data,Order,Stocks,USD,NVDA,"2024-08-14, 12:01:36",80,118.285,118.08,-9462.8,-1.09,9463.89,0,-16.4,O
Trades,Data,Order,Stocks,USD,NVDA,"2024-08-19, 15:59:55",-80,130,130,10400,-1.419616,-5888.872,4509.708384,0,C
Trades,Data,Order,Stocks,USD,NVDA,"2024-08-22, 11:33:12",100,127.4,123.74,-12740,-1.09,12741.09,0,-366,O
Trades,Data,Order,Stocks,USD,SE,"2024-08-13, 09:31:00",-200,72,74.85,14400,-1.5625368,-7401.072,6997.365463,-570,C;P
Trades,Data,Order,Stocks,USD,SPY,"2024-01-09, 12:09:38",10,474.345,473.88,-4743.45,-1.09,4744.54,0,-4.65,O
Trades,Data,Order,Stocks,USD,SPY,"2024-01-23, 12:48:38",10,483.4395,484.86,-4834.395,-1.09,4835.485,0,14.205,O
Trades,Data,Order,Stocks,USD,SPY,"2024-04-08, 13:49:13",10,518.7288,518.72,-5187.288,-1.09,5188.378,0,-0.088,O
Trades,Data,Order,Stocks,USD,SPY,"2024-04-30, 13:06:30",-15,505.475,501.98,7582.125,-1.15883023,-6684.6194,896.34677,52.425,C
Trades,Data,Order,Stocks,USD,SPY,"2024-08-01, 14:51:57",-15,540.1,543.01,8101.5,-1.33820575,-6581.4124,1518.749394,-43.65,C
Trades,Data,Order,Stocks,USD,SPY,"2024-09-04, 09:40:04",-10,551.3,550.95,5513,-1.25886433,-4451.0796,1060.661536,3.5,C
Trades,Data,Order,Stocks,USD,TSLA,"2024-01-25, 13:05:34",30,181.595,182.63,-5447.85,-1.09,5448.94,0,31.05,O
Trades,Data,Order,Stocks,USD,TSLA,"2024-07-02, 13:55:23",-60,227.025,231.26,13621.5,-1.51361509,-11939.0188,1680.967584,-254.1,C
Trades,Data,Order,Stocks,USD,TSLA,"2024-07-10, 10:01:09",100,260,263.26,-26000,-1.09,26001.09,0,326,O
Trades,Data,Order,Stocks,USD,TSLA,"2024-11-18, 09:30:01",-50,340.68,338.74,17034,-1.61782727,-13000.545,4031.837173,97,C
